Exact Match,FishStatNameID,Taxon Key,FishStatName,FishStatTaxaName,CommonName,Matching Name,Fixed,Notes,Group,Order,Species,Genus,Totalmt,Capture,Aquaculture,Trade,Canada
0,723,100011,Cyprinids nei,Cyprinids,Cyprinids,"Carps, barbels, other cyprinids",1,*Note 400122,,,,,45846,1,0,0,0
0,724,501548,Daggerhead breams nei,Daggerhead breams,Daggerhead breams,Golden seabreams,1,,,,,,13274,1,0,0,0
1,725,600298,Daggertooth pike conger,Daggertooth pike conger,Daggertooth pike conger,Daggertooth pike conger,,,,,,,4318416,1,1,0,0
0,726,690105,Dana swimcrab,Dana swimcrab,Dana swimcrab,Dana's swimming crab,1,,,,,,135679,1,0,0,0
0,727,604712,Danube sturgeon(=Osetr),Danube sturgeon(=Osetr),Danube sturgeon(=Osetr),Danube sturgeon,1,,,,,,601,1,0,0,0
1,728,613146,Dark ghost shark,Dark ghost shark,Dark ghost shark,Dark ghost shark,,,,,,,40171,1,0,0,0
0,729,606951,Dark-belly skate,Dark-belly skate,Dark-belly skate,Darkbelly skate,1,,,,,,0,1,0,0,0
1,730,603962,Darkblotched rockfish,Darkblotched rockfish,Darkblotched rockfish,Darkblotched rockfish,,,,,,,1122,1,0,0,0
1,731,603265,Dealfish,Dealfish,Dealfish,Dealfish,,,,,,,3074,1,0,0,0
0,732,603265,Dealfishes,Dealfishes,Dealfishes,Dealfish,1,,,,,,839,1,0,0,0
0,733,690753,Deep-sea red crab,Deep-sea red crab,Deep-sea red crab,Deepsea red crab,1,,,,,,12007,1,0,0,0
0,734,600257,Deep-sea smelt,Deep-sea smelt,Deep-sea smelt,Deepsea smelt,1,,,,,,530445,1,0,0,0
0,735,690109,Deep-water rose shrimp,Deep-water rose shrimp,Deep-water rose shrimp,Deepwater rose shrimp,1,,,,,,1188511,1,0,0,0
0,736,690109,"Deepwater rose shrimps (Parapenaeus longirostris), frozen","Deepwater rose shrimps (Parapenaeus longirostris), frozen",Deep-water rose shrimp,Deepwater rose shrimp,1,,,,,,289188,0,0,1,0
1,737,690679,Delicate scallop,Delicate scallop,Delicate scallop,Delicate scallop,,,,,,,1531,1,0,0,0
1,738,690680,Delta prawn,Delta prawn,Delta prawn,Delta prawn,,,,,,,171,1,0,0,0
0,739,100039,"Demersal fish meals, nei","Demersal fish meals,",Marine fish,Marine fishes,1,,,,,,468969,0,0,1,0
0,740,100039,"Demersal fish meat, whether or not minced, frozen, nei","Demersal fish meat, whether or not minced, frozen,",Marine fish,Marine fishes,1,,,,,,408991,0,0,1,0
0,741,100039,"Demersal fish oils, nei","Demersal fish oils,",Marine fish,Marine fishes,1,,,,,,10088,0,0,1,0
0,742,,Demersal percomorphs nei,Demersal percomorphs,Demersal percomorphs,Demersal percomorphs,-1,Not found,,,,,4077003,1,0,0,0
0,743,500809,Dentex nei,Dentex,Dentex,Toothed seabreams,1,,,,,,750585,1,0,0,0
0,744,500809,"Dentex, fresh or chilled",Dentex,Dentex,Toothed seabreams,1,,,,,,47,0,0,1,0
0,745,500809,"Dentex, frozen","Dentex, frozen",Dentex,Toothed seabreams,1,,,,,,45804,0,0,1,0
1,746,610256,Devil anglerfish,Devil anglerfish,Devil anglerfish,Devil anglerfish,,,,,,,571062,1,0,0,0
1,747,607618,Devil fish,Devil fish,Devil fish,Devil fish,,,,,,,22,1,0,0,0
0,748,300028,Diadromous clupeoids nei,Diadromous clupeoids,Diadromous clupeoids,"Herrings, shads, anchovies",1,,,,,,63461,1,0,0,0
0,749,100025,"Diadromous fish fillets in blocks, frozen, nei","Diadromous fish ,",Diadromous fish,Diadromous fishes,1,,,,,,1309,0,0,1,0
0,750,100025,"Diadromous fishes fillets, fresh or chilled, nei","Diadromous fishes fillets,",Diadromous fish,Diadromous fishes,1,,,,,,582,0,0,1,0
0,751,100025,"Diadromous fishes fillets, frozen, nei","Diadromous fishes ,",Diadromous fish,Diadromous fishes,1,,,,,,6374,0,0,1,0
0,752,100025,"Diadromous fishes, fresh or chilled, nei","Diadromous fishes,",Diadromous fish,Diadromous fishes,1,,,,,,171,0,0,1,0
0,753,100025,"Diadromous fishes, nei, smoked","Diadromous fishes,, smoked",Diadromous fish,Diadromous fishes,1,,,,,,45447,0,0,1,0
1,754,690895,Diphos sanguin,Diphos sanguin,Diphos sanguin,Diphos sanguin,,,,,,,246.5,0,1,0,0
0,755,400013,"Dogfish (Squalidae) and catshark fillets, frozen",Dogfish (Squalidae) and catshark ,Dogfish (Squalidae) and catshark ,Dogfish sharks,1,,,,,,18383,0,0,1,0
0,756,400013,"Dogfish (Squalidae), fresh or chilled",Dogfish (Squalidae),Dogfish (Squalidae),Dogfish sharks,1,,,,,,356729,0,0,1,0
0,757,400013,"Dogfish (Squalidae), frozen","Dogfish (Squalidae), frozen",Dogfish (Squalidae),Dogfish sharks,1,,,,,,245690,0,0,1,0
0,758,400013,Dogfish sharks nei,Dogfish sharks,Dogfish (Squalidae),Dogfish sharks,1,,,,,,882028,1,0,0,0
0,759,400013,"Dogfish sharks, etc. nei","Dogfish sharks, etc.",Dogfish (Squalidae),Dogfish sharks,1,,,,,,4,1,0,0,0
0,760,400013,Dogfishes and hounds nei,Dogfishes and hounds,Dogfishes and hounds,Dogfish sharks,1,,,,,,73278,1,0,0,0
1,761,500107,Dogfishes nei,Dogfishes,Dogfishes,Dogfishes,,,,,,,1280,1,0,0,0
1,762,607136,Dogtooth grenadier,Dogtooth grenadier,Dogtooth grenadier,Dogtooth grenadier,,,,,,,1,1,0,0,0
1,763,609217,Dogtooth grouper,Dogtooth grouper,Dogtooth grouper,Dogtooth grouper,,,,,,,68,1,0,0,0
1,764,600106,Dogtooth tuna,Dogtooth tuna,Dogtooth tuna,Dogtooth tuna,,,,,,,18087,1,0,0,0
1,765,500116,"Dolphinfishes, fresh or chilled",Dolphinfishes,Dolphinfishes,Dolphinfishes,,,,,,,18419,0,0,1,0
1,766,500116,"Dolphinfishes, frozen","Dolphinfishes, frozen",Dolphinfishes,Dolphinfishes,,,,,,,1404,0,0,1,0
0,767,590128,Donax clams,Donax clams,Donax clams,Bean clams,1,,,,,,15942,1,1,0,0
0,768,606358,Dorab wolf-herring,Dorab wolf-herring,Dorab wolf-herring,Dorab wolfherring,1,,,,,,394909,1,0,0,0
1,769,400249,Dories nei,Dories,Dories,Dories,,,,,,,3982,1,0,0,0
1,770,601609,Dotted gizzard shad,Dotted gizzard shad,Dotted gizzard shad,Dotted gizzard shad,,,,,,,227626,1,1,0,0
1,771,601951,Doublespotted queenfish,Doublespotted queenfish,Doublespotted queenfish,Doublespotted queenfish,,,,,,,1456,1,0,0,0
1,772,604247,Dover sole,Dover sole,Dover sole,Dover sole,,,,,,,142377,1,0,0,0
1,773,600797,Draughtsboard shark,Draughtsboard shark,Draughtsboard shark,Draughtsboard shark,,,,,,,626,1,0,0,0
0,774,400331,"Drum, fresh or chilled",Drum,Drum,"Drums, croakers",1,,,,,,2765,0,0,1,0
0,775,400331,"Drum, frozen","Drum, frozen",Drum,"Drums, croakers",1,,,,,,15258,0,0,1,0
0,776,400331,Drums nei,Drums,Drums,"Drums, croakers",1,,,,,,169,0,1,0,0
0,777,505460,Duckbill barracudina,Duckbill barracudina,Duckbill barracudina,Barracudinas,1,,,,,,4,1,0,0,0
0,778,,Dulse,Dulse,Dulse,Dulse,-1,Palmaria palmata,,,,,9.5,0,1,0,0
0,779,,Dunaliella salina,Dunaliella salina,Dunaliella salina,Dunaliella salina,-1,Dunaliella salina,,,,,1,1,0,0,0
1,780,604961,Dungat grouper,Dungat grouper,Dungat grouper,Dungat grouper,,,,,,,2059,1,0,0,0
1,781,690115,Dungeness crab,Dungeness crab,Dungeness crab,Dungeness crab,,,,,,,1308092,1,0,0,1
1,782,600817,Dusky catshark,Dusky catshark,Dusky catshark,Dusky catshark,,,,,,,0,1,0,0,0
1,783,606470,Dusky grouper,Dusky grouper,Dusky grouper,Dusky grouper,,,,,,,104477,1,0,0,0
1,784,600878,Dusky shark,Dusky shark,Dusky shark,Dusky shark,,,,,,,334,1,0,0,0
0,785,602539,Dusky smooth-hound,Dusky smooth-hound,Dusky smooth-hound,Dusky smoothhound,1,,,,,,6955,1,0,0,0
0,786,400022,Eagle rays nei,Eagle rays,Eagle rays,Eagle/manta rays,1,,,,,,31589,1,0,0,0
0,787,,Eastern king prawn,Eastern king prawn,Eastern king prawn,Eastern king prawn,-1,Melicertus plebejus,,,,,10,0,1,0,0
1,788,600113,Eastern Pacific bonito,Eastern Pacific bonito,Eastern Pacific bonito,Eastern Pacific bonito,,,,,,,2648012,1,0,0,0
0,789,100045,Eastern school shrimp,Eastern school shrimp,Eastern school shrimp,Shrimps and prawns,1,,,,,,69,0,1,0,0
0,790,606948,Eaton's skate,Eaton's skate,Eaton's skate,Eatons skate,1,,,,,,91,1,0,0,0
0,791,100276,Echinoderms,Echinoderms,Echinoderms,Sea urchins and sea cucumbers,1,,,,,,241663,1,0,0,0
1,792,690119,Edible crab,Edible crab,Edible crab,Edible crab,,,,,,,1689581,1,0,0,0
1,793,690119,"Edible crab (Cancer pagurus), not frozen","Edible crab (Cancer pagurus), not frozen",Edible crab,Edible crab,,,,,,,627833,0,0,1,0
0,794,,Eel-grass,Eel-grass,Eel-grass,Eel-grass,-1,Zoostera,,,,,41917,1,0,0,0
1,795,600479,Eelpout,Eelpout,Eelpout,Eelpout,,,,,,,112846,1,0,0,0
1,796,501486,Eelpouts,Eelpouts,Eelpouts,Eelpouts,,,,,,,3012,1,0,0,0
0,797,509279,Eels and elvers live,Eels and elvers live,Eels and elvers live,Eels,1,,,,,,1935014,0,0,1,0
1,798,509279,"Eels, fresh or chilled",Eels,Eels,Eels,,,,,,,378988,0,0,1,0
1,799,509279,"Eels, frozen","Eels, frozen",Eels,Eels,,,,,,,569275,0,0,1,0
1,800,509279,"Eels, smoked","Eels, smoked",Eels,Eels,,,,,,,51292,0,0,1,0
1,801,400149,Eeltail catfishes,Eeltail catfishes,Eeltail catfishes,Eeltail catfishes,,,,,,,80924,1,0,0,0
1,802,606985,Electron subantarctic,Electron subantarctic,Electron subantarctic,Electron subantarctic,,,,,,,153976,1,0,0,0
0,803,600167,"Elephantfishes, etc. nei","Elephantfishes, etc.","Elephantfishes, etc.",Cape elephantfish,1,,,,,,6,1,0,0,0
0,804,,Elkhorn sea moss,Elkhorn sea moss,Elkhorn sea moss,Elkhorn sea moss,-1,Not found,,,,,21287782.81,0,1,0,0
0,805,690673,Elongate giant clam,Elongate giant clam,Elongate giant clam,Maxima clam,1,,,,,,23.39,0,1,0,0
1,806,601627,Elongate ilisha,Elongate ilisha,Elongate ilisha,Elongate ilisha,,,,,,,1065391,1,0,0,0
0,807,509279,"Elvers, fresh or chilled",Elvers,Elvers,Eels,1,,,,,,264,0,0,1,0
0,808,400328,Emperors(=Scavengers) nei,Emperors(=Scavengers),Emperors(=Scavengers),"Emperors, scavengers",1,,,,,,2620457,1,0,0,0
0,809,400328,"Emperors, fresh or chilled",Emperors,Emperors(=Scavengers),"Emperors, scavengers",1,,,,,,2367,0,0,1,0
0,810,400328,"Emperors, frozen","Emperors, frozen",Emperors(=Scavengers),"Emperors, scavengers",1,,,,,,151559,0,0,1,0
1,811,690120,Endeavour shrimp,Endeavour shrimp,Endeavour shrimp,Endeavour shrimp,,,,,,,57337,1,0,0,0
1,812,604248,English sole,English sole,English sole,English sole,,,,,,,12144,1,0,0,0
1,813,601042,Escolar,Escolar,Escolar,Escolar,,,,,,,2564,1,0,0,0
0,814,,Eucheuma seaweeds nei,Eucheuma seaweeds,Eucheuma seaweeds,Eucheuma seaweeds,-1,Eucheuma,,,,,21939006,0,1,0,0
1,815,600256,Eulachon,Eulachon,Eulachon,Eulachon,,,,,,,32254,1,0,0,1
1,816,600066,European anchovy,European anchovy,European anchovy,European anchovy,,,,,,,28626460,1,0,0,0
1,817,600066,"European anchovy, dried, salted or in brine","European anchovy, salted or in brine",European anchovy,European anchovy,,,,,,,2069,0,0,1,0
1,818,600066,"European anchovy, salted","European anchovy, salted",European anchovy,European anchovy,,,,,,,1004224,0,0,1,0
1,819,601765,European barracuda,European barracuda,European barracuda,European barracuda,,,,,,,4059,1,0,0,0
1,820,600301,European conger,European conger,European conger,European conger,,,,,,,830821,1,0,0,0
1,821,690122,European edible sea urchin,European edible sea urchin,European edible sea urchin,European edible sea urchin,,,,,,,6935,1,0,0,0
1,822,600035,European eel,European eel,European eel,European eel,,,,,,,480847.52,1,1,0,0
1,823,690123,European flat oyster,European flat oyster,European flat oyster,European flat oyster,,,,,,,756589.69,1,1,0,0
1,824,690123,"European flat oyster, frozen","European flat oyster, frozen",European flat oyster,European flat oyster,,,,,,,4133,0,0,1,0
1,825,690123,"European flat oyster, shucked or not, live, fresh or chilled","European flat oyster, shucked or not, live",European flat oyster,European flat oyster,,,,,,,123068,0,0,1,0
1,826,601341,European flounder,European flounder,European flounder,European flounder,,,,,,,755176.9,1,1,0,0
1,827,690124,European flying squid,European flying squid,European flying squid,European flying squid,,,,,,,158954,1,0,0,0
1,828,600030,European hake,European hake,European hake,European hake,,,,,,,7101140,1,0,0,0
1,829,600030,"European hake fillets, fresh or chilled",European hake fillets,European hake,European hake,,,,,,,59,0,0,1,0
1,830,600030,"European hake fillets, frozen",European hake ,European hake,European hake,,,,,,,82376,0,0,1,0
1,831,600030,"European hake, fresh or chilled",European hake,European hake,European hake,,,,,,,105773,0,0,1,0
1,832,600030,"European hake, frozen","European hake, frozen",European hake,European hake,,,,,,,1469809,0,0,1,0
1,833,690125,European lobster,European lobster,European lobster,European lobster,,,,,,,178134,1,0,0,0
1,834,600358,European perch,European perch,European perch,European perch,,,,,,,255322,1,0,0,0
0,835,601350,European pilchard(=Sardine),European pilchard(=Sardine),European pilchard(=Sardine),European pilchard,1,,,,,,52979312,1,0,0,0
1,836,601342,European plaice,European plaice,European plaice,European plaice,,,,,,,8769119,1,0,0,0
1,837,601342,"European plaice fillets, fresh or chilled",European plaice fillets,European plaice,European plaice,,,,,,,73299,0,0,1,0
1,838,601342,"European plaice fillets, frozen",European plaice ,European plaice,European plaice,,,,,,,1826528,0,0,1,0
1,839,601342,"European plaice, fresh or chilled",European plaice,European plaice,European plaice,,,,,,,2819645,0,0,1,0
1,840,601342,"European plaice, frozen","European plaice, frozen",European plaice,European plaice,,,,,,,917526,0,0,1,0
0,841,601350,"European sardine , fresh or chilled",European sardine ,European sardine ,European pilchard,1,,,,,,1629212,0,0,1,0
0,842,601350,"European sardine, frozen","European sardine, frozen",European sardine ,European pilchard,1,,,,,,3901718,0,0,1,0
0,843,601350,"European sardine, prepared or preserved, not minced, in oil","European sardine, prepared or preserved, not minced, in oil",European sardine ,European pilchard,1,,,,,,967779,0,0,1,0
0,844,601350,"European sardine, prepared or preserved, not minced, in tomato sauce","European sardine, prepared or preserved, not minced, in tomato sauce",European sardine ,European pilchard,1,,,,,,31411,0,0,1,0
0,845,601350,"European sardine, prepared or preserved, not minced, nei","European sardine, prepared or preserved, not minced,",European sardine ,European pilchard,1,,,,,,10286763,0,0,1,0
1,846,600063,European seabass,European seabass,European seabass,European seabass,,,,,,,1646213.55,1,1,0,0
1,847,601334,European smelt,European smelt,European smelt,European smelt,,,,,,,288611,1,0,0,0
1,848,601357,European sprat,European sprat,European sprat,European sprat,,,,,,,25285010,1,0,0,0
1,849,690067,European squid,European squid,European squid,European squid,,,,,,,615,1,0,0,0
1,850,600232,European whitefish,European whitefish,European whitefish,European whitefish,,,,,,,140226,1,1,0,0
0,851,600098,"Euthynnus exc. skipjack or stripe-bellied bonitos, frozen","Euthynnus exc. skipjack or stripe-bellied bonitos, frozen",Euthynnus exc. skipjack or stripe-bellied bonitos,Black skipjack,1,,,,,,60978,0,0,1,0
0,852,600098,"Euthynnus excl. skipjack or stripe-bellied bonitos, fresh or chilled",Euthynnus excl. skipjack or stripe-bellied bonitos,Euthynnus exc. skipjack or stripe-bellied bonitos,Black skipjack,1,,,,,,65883,0,0,1,0
0,853,,"Euthynnus other than skipjack prep. or pres. not minced, nei","Euthynnus other than skipjack prep. or pres. not minced,",Euthynnus other than skipjack,Euthynnus other than skipjack,-1,Genus Euthynnus,,,,,15950,0,0,1,0
1,854,607609,Eyespot skate,Eyespot skate,Eyespot skate,Eyespot skate,,,,,,,439,1,0,0,0
1,855,601466,Falkland sprat,Falkland sprat,Falkland sprat,Falkland sprat,,,,,,,259081,1,0,0,0
1,856,690127,False abalone,False abalone,False abalone,False abalone,,,,,,,422344,1,1,0,0
1,857,601899,False scad,False scad,False scad,False scad,,,,,,,283363,1,0,0,0
1,858,600363,False trevally,False trevally,False trevally,False trevally,,,,,,,598686,1,0,0,0
0,859,400517,"Filefish, fresh or chilled",Filefish,Filefish,Filefishes,1,,,,,,29,0,0,1,0
0,860,400517,"Filefish, frozen","Filefish, frozen",Filefish,Filefishes,1,,,,,,5897,0,0,1,0
1,861,400517,Filefishes nei,Filefishes,Filefishes,Filefishes,,,,,,,6116203,1,1,0,0
0,862,400517,"Filefishes, leatherjackets nei","Filefishes, leatherjackets","Filefishes, leatherjackets",Filefishes,1,,,,,,71042,1,1,0,0
0,863,,Finetooth shark,Finetooth shark,Finetooth shark,Finetooth shark,-1,Carcharhinus isodon,,,,,36,1,0,0,0
1,864,100139,Finfishes nei,Finfishes,Finfishes,Finfishes,,,,,,,10008276.7,1,1,0,1
0,865,100039,"Fingers, sticks, prepared with minced fish","Fingers, sticks, prepared with minced fish",Marine fish,Marine fishes,1,,,,,,3736117,0,0,1,0
0,866,100039,"Fish body oils, nei","Fish body oils,",Marine fish,Marine fishes,1,,,,,,62364432,0,0,1,0
0,867,100039,Fish cakes,Fish cakes,Marine fish,Marine fishes,1,,,,,,731031,0,0,1,0
1,868,100000,"Fish crustacean and mollusc products, unfit for human consumption nei","Fish crustacean and mollusc products, unfit for human consumption",Marine animals,Marine animals,,,,,,,8097505,0,0,1,0
0,869,100039,"Fish fillets in blocks, frozen, nei","Fish ,",Marine fish,Marine fishes,1,,,,,,229,0,0,1,0
0,870,100039,"Fish fillets, dried, salted or in brine","Fish fillets, salted or in brine",Marine fish,Marine fishes,1,,,,,,2613996,0,0,1,0
0,871,100039,"Fish fillets, fresh or chilled, nei","Fish fillets,",Marine fish,Marine fishes,1,,,,,,7257655,0,0,1,0
0,872,100039,"Fish fillets, frozen, nei","Fish ,",Marine fish,Marine fishes,1,,,,,,36403725,0,0,1,0
0,873,100039,"Fish fillets, prep. or pres, incl. raw, coated in batter or breadcrum, cooked or not, frozen","Fish fillets, prep. or pres, incl. raw, coated in batter or breadcrum, cooked or not, frozen",Marine fish,Marine fishes,1,,,,,,9909960,0,0,1,0
0,874,100039,"Fish for culture incl. ova, fingerlings etc.","Fish for culture incl. ova, fingerlings etc.",Marine fish,Marine fishes,1,,,,,,207982,0,0,1,0
0,875,100039,"Fish heads, tail, maws etc., dried, salted, or in brine","Fish heads, tail, maws etc., salted, or in brine",Marine fish,Marine fishes,1,,,,,,731337,0,0,1,0
0,876,100039,"Fish heads, tails, maws, tongues, frozen","Fish heads, tails, maws, tongues, frozen",Marine fish,Marine fishes,1,,,,,,601954,0,0,1,0
0,877,100039,"Fish live, nei","Fish live,",Marine fish,Marine fishes,1,,,,,,3566239,0,0,1,0
0,878,100039,"Fish liver oils, nei","Fish liver oils,",Marine fish,Marine fishes,1,,,,,,1245981,0,0,1,0
0,879,100039,"Fish livers, dried, salted or in brine","Fish livers, salted or in brine",Marine fish,Marine fishes,1,,,,,,900,0,0,1,0
0,880,100039,"Fish livers, fresh or chilled",Fish livers,Marine fish,Marine fishes,1,,,,,,1637,0,0,1,0
0,881,100039,"Fish livers, frozen","Fish livers, frozen",Marine fish,Marine fishes,1,,,,,,202750,0,0,1,0
0,882,100039,"Fish livers, roes, etc., prepared or preserved","Fish livers, roes, etc., prepared or preserved",Marine fish,Marine fishes,1,,,,,,148160,0,0,1,0
0,883,100039,"Fish meal fit for human consumption, nei","Fish meal fit for human consumption,",Marine fish,Marine fishes,1,,,,,,2019329,0,0,1,0
0,884,100039,Fish meal obtained from fish waste,Fish meal obtained from fish waste,Marine fish,Marine fishes,1,,,,,,0,0,0,1,0
0,885,100039,"Fish meals, nei","Fish meals,",Marine fish,Marine fishes,1,,,,,,342474206,0,0,1,0
0,886,100039,"Fish meat, whether or not minced nei, fresh or chilled","Fish meat, whether or not minced",Marine fish,Marine fishes,1,,,,,,188453,0,0,1,0
0,887,100039,"Fish meat, whether or not minced, frozen, nei","Fish meat, whether or not minced, frozen,",Marine fish,Marine fishes,1,,,,,,9121840,0,0,1,0
0,888,100039,"Fish meat,whether or not minced, fresh,chilled,frozen, nei","Fish meat,whether or not minced, fresh,chilled,frozen,",Marine fish,Marine fishes,1,,,,,,278562,0,0,1,0
0,889,100039,"Fish minced (=surimi), frozen","Fish minced (=surimi), frozen",Marine fish,Marine fishes,1,,,,,,22435450,0,0,1,0
0,890,100039,"Fish minced nei, in airtight containers prepared or preserved","Fish minced, in airtight containers prepared or preserved",Marine fish,Marine fishes,1,,,,,,164903,0,0,1,0
0,891,100039,"Fish minced nei, not in airtight containers prepared or preserved","Fish minced, not in airtight containers prepared or preserved",Marine fish,Marine fishes,1,,,,,,485204,0,0,1,0
0,892,100039,"Fish minced nei, prepared or preserved","Fish minced, prepared or preserved",Marine fish,Marine fishes,1,,,,,,13137105,0,0,1,0
0,893,100039,"Fish nei, dried and salted",Fish and salted,Marine fish,Marine fishes,1,,,,,,22874838,0,0,1,0
0,894,100039,"Fish nei, dried, unsalted","Fish, unsalted",Marine fish,Marine fishes,1,,,,,,10610998,0,0,1,0
0,895,100039,"Fish nei, prepared or preserved, not minced","Fish, prepared or preserved, not minced",Marine fish,Marine fishes,1,,,,,,15493732,0,0,1,0
0,896,100039,"Fish nei, salted or in brine","Fish, salted or in brine",Marine fish,Marine fishes,1,,,,,,4353781,0,0,1,0
0,897,100039,"Fish nei, smoked","Fish, smoked",Marine fish,Marine fishes,1,,,,,,7578211,0,0,1,0
